id,customer_id,order_id,plan_id
34251,19999,8a3b7397-71d2-4b9b-9978-57a25c675dd1,4
34252,20000,2dc6856e-c314-4261-8cd2-81c71b0c1885,4
34253,20001,085ae5b0-d4fa-4181-aaba-7c29a9c38bc5,4
34254,20002,ORD000004252,4
34255,20003,ORD000021864,2
34256,20003,ORD000021864,2
34257,20003,ORD000021864,2
34258,20004,ORD000076271,4
34259,20004,ORD000076272,4
34260,20005,ORD000060883,4
34261,20005,ORD000060883,4
34262,20006,ORD000012283,4
34263,20007,ORD000086874,4
34264,20007,ORD000086875,4
34265,20007,ORD000086875,4
34266,20008,ORD000076202,4
34267,20009,ORD000056100,4
34268,20010,ORD000029520,4
34269,20011,f218e38e-da4e-4387-8774-63cee83f6526,4
34270,20012,c368fe02-25d2-46d1-a2ca-7c941dd4aaa9,4
34271,20013,055baf7a-039e-404d-9906-c16bf3724f82,4
34272,20014,ORD000035896,4
34273,20014,ORD000035898,1
34274,20014,ORD000035898,1
34275,20014,ORD000035897,4
34276,20015,ORD000056724,4
34277,20015,ORD000056724,4
34278,20016,ebdbbfe6-2426-41ca-9759-4d0ab5df8272,4
34279,20017,ORD000023256,2
34280,20017,ORD000023256,2
34281,20017,ORD000023256,2
34282,20018,ORD000033724,3
34283,20018,ORD000033724,3
34284,20018,ORD000033724,3
34285,20019,ORD000067867,2
34286,20019,ORD000067866,4
34287,20020,ORD000066503,4
34288,20021,ORD000079734,1
34289,20021,ORD000079734,1
34290,20021,ORD000079734,1
34291,20021,ORD000079734,1
34292,20022,ORD000096312,1
34293,20022,ORD000096311,1
34294,20023,ORD000094467,1
34295,20024,ORD000081037,4
34296,20024,ORD000081037,4
34297,20025,ORD000043773,4
34298,20025,ORD000043774,4
34299,20026,ORD000087433,4
34300,20026,ORD000087432,4
34301,20027,ORD000037782,4
34302,20028,ORD000043616,1
34303,20028,ORD000043616,1
34304,20028,ORD000043616,1
34305,20028,ORD000043616,1
34306,20028,ORD000043616,1
34307,20028,ORD000043617,2
34308,20028,ORD000043617,2
34309,20028,ORD000043618,4
34310,20028,ORD000043618,4
34311,20028,ORD000043619,4
34312,20028,ORD000043618,4
34313,20028,ORD000043618,4
34314,20028,ORD000043618,4
34315,20028,ORD000043617,2
34316,20028,ORD000043618,4
34317,20029,ORD000057198,1
34318,20030,ORD000025495,3
34319,20031,ORD000005066,1
34320,20031,ORD000005067,4
34321,20031,ORD000005068,3
34322,20032,ORD000073438,4
34323,20033,ORD000019705,4
34324,20033,ORD000019705,4
34325,20033,ORD000019704,3
34326,20034,ORD000097734,4
34327,20034,ORD000097734,4
34328,20035,ORD000027403,4
34329,20035,ORD000027404,3
34330,20036,ORD000012285,1
34331,20037,ORD000020912,4
34332,20037,ORD000020913,4
34333,20038,ORD000060914,4
34334,20038,ORD000060914,4
34335,20039,ORD000014532,4
34336,20039,ORD000014533,4
34337,20040,ORD000047568,4
34338,20041,eb4ad028-1f64-41e0-bc1a-66841d6f109c,4
34339,20042,03f5928f-6134-43ba-86cb-33fd2d1157b1,4
34340,20043,818dad54-6738-4d0f-8916-c2b38ea05faf,4
34341,20044,ORD000010774,3
34342,20044,ORD000010773,2
34343,20045,ORD000002422,4
34344,20045,ORD000002423,3
34345,20045,ORD000002424,4
34346,20045,ORD000002424,4
34347,20046,ORD000007043,1
34348,20047,ORD000101749,4
34349,20048,ORD000100633,4
34350,20048,ORD000100634,4
34351,20048,ORD000100634,4
34352,20049,ORD000003468,4
34353,20050,ORD000066964,1
34354,20050,ORD000066964,1
34355,20050,ORD000066964,1
34356,20050,ORD000066964,1
34357,20051,ORD000098963,4
34358,20052,ORD000030106,3
34359,20052,ORD000030106,3
34360,20053,ORD000071619,1
34361,20054,ORD000091688,2
34362,20055,ORD000090582,4
34363,20055,ORD000090582,4
34364,20055,ORD000090582,4
34365,20055,ORD000090582,4
34366,20056,ORD000015819,4
34367,20057,ORD000082813,3
34368,20057,ORD000082815,2
34369,20058,ORD000046946,2
34370,20059,ORD000068062,4
34371,20060,ORD000058804,4
34372,20061,ORD000097736,4
34373,20061,ORD000097736,4
34374,20062,a3d2b27d-72b5-405e-816c-b1b75431c388,4
34375,20062,c007f7da-9367-4dcf-8278-fdc5719fa369,4
34376,20063,57237692-951a-4686-a824-8dc2adffe0bf,4
34377,20063,c984114f-0870-4975-80f5-b5fbec791c49,4
34378,20064,ORD000095919,1
34379,20064,ORD000095920,4
34380,20064,ORD000095920,4
34381,20064,ORD000095920,4
34382,20064,ORD000095921,4
34383,20065,c83f1d20-2eca-41b2-bd40-3a94b668313f,1
34384,20065,2a7cf1e5-f85e-4a25-976a-22e812928416,4
34385,20065,3a7d30ee-c897-4650-b416-a355bb320425,4
34386,20065,7a3a1328-53b3-44c9-b164-2566e3faff0f,4
34387,20066,a5df29dd-9488-441c-8b34-c861130cb274,1
34388,20066,0859481b-1eaa-45e3-8c44-a5b3e6c597e3,4
34389,20066,1adee37b-ebcb-4f8e-9730-fcad9cd2ee40,4
34390,20066,f79f0268-cef4-4b53-a2eb-ea1ef6ad29ae,4
34391,20067,ORD000055765,3
34392,20068,ORD000079376,4
34393,20069,0915c2f0-0ad4-4deb-b48d-1e99ba8c9207,4
34394,20070,d7891469-8955-4283-984a-104c1236aca5,4
34395,20071,ORD000065749,3
34396,20071,ORD000065749,3
34397,20071,ORD000065750,3
34398,20071,ORD000065752,4
34399,20071,ORD000065751,3
34400,20072,ORD000006032,2
34401,20073,ORD000085662,1
34402,20073,ORD000085661,1
34403,20074,ORD000059662,4
34404,20075,ORD000096422,1
34405,20075,ORD000096421,3
34406,20075,ORD000096421,3
34407,20076,ORD000073876,4
34408,20077,ORD000083108,4
34409,20078,ORD000096667,4
34410,20079,ORD000062726,3
34411,20080,ORD000038554,4
34412,20081,ORD000038869,4
34413,20081,ORD000038869,4
34414,20081,ORD000038870,4
34415,20082,b5b777a3-5c6a-4781-9cf2-47f71ecd6593,4
34416,20082,f370d49b-7dbb-40a5-b0fa-d1e59596dc46,4
34417,20082,76a30a74-daaa-4830-9da4-eb6ee4d13e6a,4
34418,20083,4fe27d6c-15c2-4f61-ab52-0705d65beedf,4
34419,20083,f4657932-b669-42b7-bd40-809b4acc97e4,4
34420,20083,12b76f5a-5c58-4087-a281-d08d1b91f9c8,4
34421,20084,ORD000074227,4
34422,20085,ORD000002802,4
34423,20085,ORD000002802,4
34424,20086,ORD000071478,2
34425,20087,f6982444-af4d-4862-b648-f0858ee0f21b,2
34426,20088,ORD000015590,3
34427,20089,ORD000000153,4
34428,20090,ORD000002461,1
34429,20090,ORD000002461,1
34430,20090,ORD000002461,1
34431,20090,ORD000002462,1
34432,20091,ORD000015096,1
34433,20091,ORD000015096,1
34434,20092,ORD000100812,1
34435,20092,ORD000100812,1
34436,20093,ORD000031821,1
34437,20093,ORD000031822,1
34438,20093,ORD000031823,4
34439,20094,ORD000019423,4
34440,20094,ORD000019423,4
34441,20094,ORD000019423,4
34442,20094,ORD000019424,4
34443,20094,ORD000019425,1
34444,20094,ORD000019426,2
34445,20094,ORD000019427,3
34446,20094,ORD000019427,3
34447,20094,ORD000019428,4
34448,20094,ORD000019425,1
34449,20094,ORD000019427,3
34450,20094,ORD000019427,3
34451,20094,ORD000019428,4
34452,20095,ORD000011795,2
34453,20096,ORD000025101,1
34454,20096,ORD000025102,4
34455,20096,ORD000025102,4
34456,20096,ORD000025102,4
34457,20096,ORD000025100,4
34458,20097,ORD000063673,3
34459,20098,f3ce39a2-8006-4025-8365-42f2c12b3487,3
34460,20099,830aa315-3be3-4b23-a268-2716cd0956b8,3
34461,20100,b124021b-2700-449b-934a-2d10c7e45132,3
34462,20101,ORD000067407,1
34463,20101,ORD000067408,4
34464,20101,ORD000067409,4
34465,20101,ORD000067411,3
34466,20102,ORD000090052,4
34467,20103,ORD000074585,4
34468,20104,ORD000012667,1
34469,20105,ORD000045760,4
34470,20105,ORD000045760,4
34471,20106,ORD000078507,4
34472,20106,ORD000078508,1
34473,20106,ORD000078508,1
34474,20106,ORD000078510,4
34475,20106,ORD000078511,4
34476,20106,ORD000078512,3
34477,20107,ORD000056837,3
34478,20107,ORD000056838,4
34479,20108,ORD000063699,2
34480,20108,ORD000063699,2
34481,20108,ORD000063700,3
34482,20109,ORD000041409,4
34483,20109,ORD000041410,4
34484,20109,ORD000041412,3
34485,20109,ORD000041411,4
34486,20110,ORD000047111,4
34487,20111,ORD000014725,4
34488,20112,ORD000002277,4
34489,20112,ORD000002278,4
34490,20113,ORD000012622,1
34491,20113,ORD000012623,1
34492,20114,ORD000084123,4
34493,20115,ORD000008005,1
34494,20115,ORD000008006,1
34495,20115,ORD000008005,1
34496,20116,ORD000050654,4
34497,20117,ORD000030319,4
34498,20118,ORD000012373,4
34499,20119,ORD000087127,4
34500,20120,ORD000031264,4
34501,20121,ORD000048517,1
34502,20122,d863943d-563e-4ddb-8f94-3d2a970ef87b,1
34503,20123,ad9e6d2c-9308-4944-bcd0-2af1582cecc6,1
34504,20124,ce92f669-1c9b-402c-956a-f889ee14f2a4,1
34505,20125,ORD000051842,2
34506,20126,7ea61295-9e4d-4e43-a8c8-f1213d3d5d30,2
34507,20126,c591987f-71b3-4e1b-b721-295a8df3c896,2
34508,20127,ORD000061203,4
34509,20127,ORD000061204,4
34510,20127,ORD000061204,4
34511,20128,ORD000094930,1
34512,20128,ORD000094929,3
34513,20129,ORD000017790,4
34514,20129,ORD000017790,4
34515,20130,15847b4e-e259-4739-8cc8-996315103233,4
34516,20131,525ef078-c889-438e-a3c8-7b18a9121f07,4
34517,20131,e28fe324-a5b1-437e-9811-79cd3994848c,4
34518,20132,ORD000002460,4
34519,20133,ORD000013784,1
34520,20134,ORD000022286,1
34521,20134,ORD000022287,4
34522,20134,ORD000022288,1
34523,20134,ORD000022289,3
34524,20135,8721f8d3-a769-46ed-8ce5-433d6d2e8085,1
34525,20135,c0303070-2e5d-471a-aba0-b043ba69d1ee,4
34526,20135,695115c6-54de-4c42-bada-a6f8621efebe,3
34527,20136,94727750-35e4-40f3-b672-bb681b954e73,4
34528,20137,58e49489-3ff5-49ed-8034-6a935807be43,4
34529,20138,ORD000083655,3
34530,20138,ORD000083655,3
34531,20139,ORD000012682,4
34532,20140,ORD000039282,4
34533,20140,ORD000039282,4
34534,20141,ORD000017524,1
34535,20141,ORD000017525,4
34536,20142,ORD000066161,4
34537,20143,ORD000041386,2
34538,20143,ORD000041387,3
34539,20144,ORD000075110,4
34540,20145,ORD000008989,4
34541,20146,ORD000040402,4
34542,20146,ORD000040403,4
34543,20147,ORD000055681,2
34544,20148,ORD000087878,1
34545,20148,ORD000087879,4
34546,20149,0756ea18-3796-4506-86ca-ee6a10e8c4c7,1
34547,20149,97a0d52f-1642-4312-ba02-5f4d9868cb9b,4
34548,20150,544c7fa2-b54e-4586-a21f-682a77bb8da4,1
34549,20151,f5934af7-748c-4fcc-be68-4e9f3d8392b9,1
34550,20152,97c7c6cb-215a-4cab-b567-77aad974db8e,1
34551,20152,5eafc91c-ac3f-4459-a850-60c167c5c5a5,4
34552,20153,ORD000006082,4
34553,20154,ORD000005374,4
34554,20155,ORD000060467,4
34555,20156,ORD000035297,4
34556,20157,ORD000057583,4
34557,20157,ORD000057583,4
34558,20157,ORD000057583,4
34559,20158,ORD000021846,4
34560,20158,ORD000021846,4
34561,20159,ORD000061642,4
34562,20160,ORD000010030,3
34563,20161,62e82999-bd59-4653-8dc1-c220121323c9,3
34564,20162,ORD000082748,4
34565,20163,ORD000089173,4
34566,20164,ORD000054686,3
34567,20165,ORD000014328,1
34568,20166,ORD000026580,4
34569,20167,ORD000095359,3
34570,20168,ORD000026274,1
34571,20168,ORD000026274,1
34572,20169,ORD000076372,1
34573,20170,ORD000092144,2
34574,20170,ORD000092144,2
34575,20171,ORD000094245,4
34576,20171,ORD000094245,4
34577,20171,ORD000094245,4
34578,20171,ORD000094246,3
34579,20172,ORD000001965,4
34580,20172,ORD000001964,1
34581,20173,ORD000076321,4
34582,20174,ORD000066823,4
34583,20174,ORD000066823,4
34584,20175,ORD000021747,4
34585,20176,ORD000032425,4
34586,20177,ORD000025496,4
34587,20177,ORD000025496,4
34588,20178,0c6671ed-874d-4812-b022-19809dbf7c36,4
34589,20178,a75995a4-5475-4226-9146-17e7b901c1ce,4
34590,20179,ORD000043981,4
34591,20179,ORD000043982,2
34592,20179,ORD000043982,2
34593,20179,ORD000043983,4
34594,20179,ORD000043983,4
34595,20180,ORD000075275,4
34596,20181,ORD000037477,1
34597,20182,ORD000089603,2
34598,20182,ORD000089603,2
34599,20182,ORD000089603,2
34600,20182,ORD000089603,2
34601,20182,ORD000089604,1
34602,20182,ORD000089604,1
34603,20182,ORD000089604,1
34604,20182,ORD000089604,1
34605,20182,ORD000089604,1
34606,20183,ORD000054967,1
34607,20183,ORD000054968,4
34608,20183,ORD000054969,4
34609,20184,ORD000078253,2
34610,20185,ORD000009643,4
34611,20186,3248ea97-bd36-45e9-9c1b-ebec0487ac2c,4
34612,20186,c6478b8e-ace5-450e-816f-7f13cfaca91a,4
34613,20187,ORD000059853,1
34614,20188,ORD000098807,4
34615,20188,ORD000098806,1
34616,20189,ORD000058104,1
34617,20190,ORD000037262,2
34618,20190,ORD000037262,2
34619,20190,ORD000037263,4
34620,20190,ORD000037264,1
34621,20190,ORD000037265,4
34622,20191,ORD000075751,4
34623,20192,ad38c2b9-8f40-4d25-bbf3-8fc47d644a59,4
34624,20193,dc1a810c-302f-4a9a-a234-c699f420bfbd,4
34625,20194,ORD000045256,4
34626,20195,ORD000053455,3
34627,20196,ORD000081550,1
34628,20196,ORD000081550,1
34629,20196,ORD000081551,4
34630,20197,314aff5d-070c-4145-a089-066d02b7ab1c,1
34631,20197,116bac14-f9e0-4f4e-a6d9-04b9067a11bd,1
34632,20197,cfaad9e0-b46d-4b62-ad27-ef63ccf74536,1
34633,20197,5b5f1878-c339-409a-ae0f-4112d797bb9b,4
34634,20198,908053ea-7fe4-4a03-b4ab-547373c5592d,1
34635,20198,c2cdba65-225e-4e98-8fbd-703e4790d67a,1
34636,20198,efc8f5a6-05d5-4481-b7fb-3c9d60a17d92,4
34637,20199,ORD000013272,4
34638,20200,ORD000062092,4
34639,20201,ORD000020015,4
34640,20202,ORD000056754,2
34641,20203,ORD000081992,2
34642,20203,ORD000081992,2
34643,20204,d496cfb5-8127-4633-8cd6-dba3f71b6e88,2
34644,20205,8ffb7242-3924-4dc3-80a1-4c521be0cd48,2
34645,20205,d68a3ec3-d7d8-4323-9cce-b1e245603b27,2
34646,20206,ORD000067292,2
34647,20206,ORD000067293,3
34648,20206,ORD000067294,4
34649,20206,ORD000067295,4
34650,20207,dccbbb66-8a84-4324-ad79-40f82fa168fb,3
34651,20207,0eb2793d-4e53-40fa-9ac1-7fa51b0d4ef5,4
34652,20207,f54008de-fe06-4a26-b2ea-cb5fda8a2067,4
34653,20208,da1b5f11-3e02-4a86-93cd-8d9afcb35afe,2
34654,20208,e4c5a14e-b610-4c7f-af85-69b3c19bc307,3
34655,20208,41d043df-8a31-429b-be0a-09bd8475860f,4
34656,20208,3dacf060-c847-468b-9905-9b8c435ef7cc,4
34657,20209,dc57dc0b-b0dc-4e99-ad8c-06f30a583d8e,2
34658,20209,b8fb142e-418b-4721-b77a-4413ccd7929b,3
34659,20209,8e0a53be-16da-43dc-9241-f6316c6e3904,4
34660,20209,6759c07c-3dd8-49ac-b8f8-cb5a942d78c3,4
34661,20210,ORD000095745,4
34662,20211,ORD000040051,4
34663,20212,ORD000036336,4
34664,20213,ORD000074808,3
34665,20213,ORD000074809,4
34666,20214,ORD000072395,4
34667,20215,ORD000064534,4
34668,20216,ORD000043181,4
34669,20217,ORD000008907,4
34670,20218,ORD000040597,4
34671,20219,ORD000012280,4
34672,20220,ORD000031521,4
34673,20220,ORD000031522,1
34674,20221,ORD000046300,4
34675,20222,ORD000047305,4
34676,20222,ORD000047305,4
34677,20222,ORD000047305,4
34678,20223,ORD000042589,4
34679,20224,ORD000036586,4
34680,20225,ORD000069414,1
34681,20226,ORD000026590,3
34682,20226,ORD000026591,4
34683,20227,ORD000072412,4
34684,20227,ORD000072412,4
34685,20228,ORD000078843,1
34686,20229,ORD000074114,3
34687,20230,ORD000066559,3
34688,20231,ORD000020684,4
34689,20231,ORD000020684,4
34690,20232,ORD000000781,1
34691,20233,ORD000035904,3
34692,20233,ORD000035906,2
34693,20233,ORD000035907,3
34694,20233,ORD000035909,4
34695,20233,ORD000035905,1
34696,20233,ORD000035905,1
34697,20233,ORD000035908,3
34698,20234,ORD000077536,4
34699,20235,ORD000088966,4
34700,20235,ORD000088966,4
34701,20236,ORD000000548,4
34702,20236,ORD000000548,4
34703,20237,ORD000054220,4
34704,20238,ORD000003265,1
34705,20239,ORD000092182,3
34706,20240,9059ac5b-c815-4fff-84dc-dce057a6df4c,3
34707,20241,253d49f8-a377-42d8-938a-3956f8d44c35,3
34708,20242,ORD000007627,4
34709,20242,ORD000007626,4
34710,20243,ORD000037672,3
34711,20244,ORD000015826,4
34712,20245,ORD000032693,2
34713,20246,7e560bb9-f8ff-4c8c-85ff-87fa6515f371,2
34714,20247,e77b116a-6535-4ac5-b3b0-2197878bed11,2
34715,20248,0581c72f-16f8-4386-a766-c25714f5d117,2
34716,20249,ORD000068301,2
34717,20249,ORD000068301,2
34718,20250,ORD000069568,1
34719,20250,ORD000069568,1
34720,20251,ORD000035222,4
34721,20252,9f8dcc37-c0c4-4e58-b0a7-a1df92ec6d06,4
34722,20252,ee4482be-46e0-4489-9be8-7d2d847856d4,4
34723,20253,58412686-b73a-4dc9-b93d-701c71421d07,4
34724,20253,9fbd37f0-fee6-4eff-8590-6a85c340ae09,4
34725,20254,78786fba-ca47-4935-aab0-5a97f2a3a6c1,4
34726,20254,ebfcff30-10c5-43bd-9bd1-9fd68873196b,4
34727,20255,ORD000019507,2
34728,20256,ORD000062183,3
34729,20257,ORD000066347,4
34730,20258,ORD000022053,4
34731,20259,ORD000100429,3
34732,20259,ORD000100429,3
34733,20260,ORD000031161,1
34734,20261,ORD000042489,4
34735,20261,ORD000042489,4
34736,20262,ORD000033769,4
34737,20262,ORD000033770,3
34738,20263,ORD000100148,3
34739,20264,ORD000058548,4
34740,20264,ORD000058548,4
34741,20264,ORD000058548,4
34742,20264,ORD000058548,4
34743,20264,ORD000058548,4
34744,20264,ORD000058549,4
34745,20264,ORD000058549,4
34746,20264,ORD000058550,3
34747,20265,ORD000066841,1
34748,20266,3d3566f4-19bd-47a3-bf6c-f04f27d0b7d2,1
34749,20267,ORD000021791,1
34750,20268,ORD000073402,4
34751,20268,ORD000073404,1
34752,20268,ORD000073405,4
34753,20268,ORD000073403,4
34754,20269,ce8e5ac4-d15e-42dc-b110-46713020be62,4
34755,20269,83e99f82-d4d1-4646-a6c9-bb443df50ddd,4
34756,20269,35b95e39-9728-47d1-8789-693ee89893ae,1
34757,20269,5aefb8eb-6051-4657-b99d-3c61c3c3559b,4
34758,20270,735f4110-fa6d-432a-b25c-47a8030a3421,4
34759,20270,d09c78e8-f8b8-4d7a-9ea3-81b81173d85b,4
34760,20270,1276512c-03f8-496c-8ad9-e6ece9f40595,1
34761,20270,fb412dcd-7c6d-45a4-8376-524282af79b8,4
34762,20271,8b5d4fd0-e536-4ecd-ad6e-58c1515ab1ed,4
34763,20271,f07d3490-9f7c-410c-b85b-8c3c52dd81c7,4
34764,20271,756030d2-725c-49df-b0f8-9db556486e60,1
34765,20271,09d52acf-91d9-4758-9ee3-6f7c48d1cde9,4
34766,20271,90ef4229-e632-4197-b680-5d9bb1cfcbc8,4
34767,20272,ORD000006248,1
34768,20272,ORD000006248,1
34769,20273,ORD000083172,4
34770,20273,ORD000083173,2
34771,20273,ORD000083173,2
34772,20274,ORD000039654,3
34773,20275,ORD000099751,3
34774,20276,ORD000087544,1
34775,20277,ORD000002758,4
34776,20278,ORD000040258,4
34777,20279,ORD000081606,2
34778,20279,ORD000081606,2
34779,20279,ORD000081605,4
34780,20280,ORD000013756,4
34781,20281,ORD000004983,1
34782,20281,ORD000004983,1
34783,20281,ORD000004984,4
34784,20281,ORD000004986,4
34785,20281,ORD000004987,1
34786,20282,ORD000044063,4
34787,20282,ORD000044063,4
34788,20283,ORD000085610,3
34789,20283,ORD000085610,3
34790,20284,ORD000049544,2
34791,20284,ORD000049545,4
34792,20285,ORD000101362,3
34793,20286,ORD000077639,4
34794,20286,ORD000077639,4
34795,20286,ORD000077640,4
34796,20286,ORD000077641,1
34797,20286,ORD000077641,1
34798,20287,ORD000101063,3
34799,20288,ORD000002479,1
34800,20288,ORD000002480,1
34801,20288,ORD000002482,1
34802,20288,ORD000002481,4
34803,20289,ORD000068323,1
34804,20289,ORD000068324,1
34805,20289,ORD000068326,3
34806,20289,ORD000068326,3
34807,20289,ORD000068325,4
34808,20290,ORD000096073,3
34809,20290,ORD000096075,4
34810,20290,ORD000096075,4
34811,20290,ORD000096076,4
34812,20290,ORD000096074,4
34813,20291,2bb0a622-b439-4784-a92b-65b5fad4bf52,4
34814,20292,ORD000096366,4
34815,20293,ORD000028583,2
34816,20293,ORD000028583,2
34817,20294,07768705-54da-4018-9465-3e7768e2822f,2
34818,20295,03a16481-f6f0-4b1b-a53b-c0cceeb1a18b,2
34819,20296,ORD000043666,4
34820,20297,ORD000091920,4
34821,20298,ORD000069162,2
34822,20299,ORD000023719,4
34823,20300,94a21e61-57d5-4c82-8fb4-8f508d2aff70,4
34824,20301,e224a966-1de6-44c4-8aa4-b9e3d89f7c19,4
34825,20302,ORD000024257,3
34826,20302,ORD000024257,3
34827,20302,ORD000024259,4
34828,20302,ORD000024259,4
34829,20302,ORD000024260,4
34830,20303,ORD000025667,4
34831,20304,ORD000011763,1
34832,20305,c51b102b-7f34-44c6-8766-35637641423c,4
34833,20306,ca4dd41b-09ca-4124-a1c6-c2fe678c305e,4
34834,20307,737e41e4-ab67-43e6-9806-e50712e8dffa,4
34835,20308,ORD000066833,4
34836,20309,ORD000022983,2
34837,20310,ORD000099289,1
34838,20310,ORD000099289,1
34839,20311,ORD000045098,4
34840,20312,ORD000031478,4
34841,20313,ORD000093744,1
34842,20314,ORD000081581,2
34843,20314,ORD000081582,4
34844,20314,ORD000081582,4
34845,20315,ORD000033730,4
34846,20315,ORD000033731,4
34847,20315,ORD000033733,4
34848,20315,ORD000033732,4
34849,20315,ORD000033732,4
34850,20315,ORD000033732,4
34851,20316,ORD000056681,3
34852,20317,ORD000054507,4
34853,20317,ORD000054508,4
34854,20317,ORD000054509,3
34855,20318,ea38f6ac-3152-4151-940c-dc66ed781fb7,4
34856,20319,b4305dc7-26f3-4731-a054-c56edeab1527,4
34857,20320,0f02baea-a7f3-4bac-8877-6986ee067896,4
34858,20321,ORD000074360,3
34859,20322,ORD000017036,1
34860,20322,ORD000017036,1
34861,20323,ORD000065516,1
34862,20324,ORD000087330,4
34863,20324,ORD000087331,4
34864,20324,ORD000087332,4
34865,20325,ORD000067266,1
34866,20326,ORD000050706,2
34867,20327,ORD000070564,4
34868,20328,ORD000100616,4
34869,20329,ORD000038768,3
34870,20330,ORD000007642,2
34871,20330,ORD000007642,2
34872,20331,ORD000055558,4
34873,20331,ORD000055558,4
34874,20331,ORD000055558,4
34875,20332,ORD000091671,2
34876,20333,ORD000045948,4
34877,20333,ORD000045948,4
34878,20333,ORD000045948,4
34879,20334,ORD000097016,4
34880,20334,ORD000097017,4
34881,20334,ORD000097017,4
34882,20334,ORD000097018,4
34883,20335,ORD000030422,3
34884,20335,ORD000030423,4
34885,20335,ORD000030421,4
34886,20336,ORD000061672,4
34887,20337,ORD000025723,4
34888,20338,ORD000069102,4
34889,20339,ORD000067518,3
34890,20340,ORD000041847,4
34891,20341,ORD000050503,2
34892,20342,ORD000062765,4
34893,20343,43d49477-1051-4456-acf8-9e9625fd6b54,4
34894,20344,ORD000033954,3
34895,20345,ORD000089456,3
34896,20346,ORD000013159,4
34897,20346,ORD000013159,4
34898,20347,ORD000058935,1
34899,20347,ORD000058936,1
34900,20347,ORD000058937,3
34901,20347,ORD000058934,4
34902,20348,ORD000070774,4
34903,20348,ORD000070774,4
34904,20348,ORD000070776,4
34905,20348,ORD000070777,3
34906,20348,ORD000070777,3
34907,20349,ORD000059407,4
34908,20349,ORD000059407,4
34909,20350,ORD000033134,4
34910,20350,ORD000033134,4
34911,20351,00a9bb3d-277a-4882-be42-ff006eac71cc,4
34912,20351,0b0bf778-3945-4c1d-a846-0b838cadd375,4
34913,20351,6f930b14-3a4c-4412-ba90-6aafe382b8cf,4
34914,20352,11e8db5d-1bca-4a4c-b2e6-3985d1d75b4b,4
34915,20352,e6fa6cfa-4f94-4b5a-8580-a138be96f258,4
34916,20353,2efd283e-2213-40d3-a57f-5657ec214b04,4
34917,20353,d0776d2d-a8b8-44e9-9d55-39ac25a8574d,4
34918,20354,ORD000034401,4
34919,20354,ORD000034401,4
34920,20355,ORD000083836,4
34921,20356,ORD000073447,4
34922,20357,ORD000052620,4
34923,20358,ORD000098928,1
34924,20358,ORD000098928,1
34925,20358,ORD000098928,1
34926,20358,ORD000098931,3
34927,20358,ORD000098929,4
34928,20359,ORD000011936,3
34929,20360,ORD000057157,4
34930,20360,ORD000057158,4
34931,20361,ORD000002033,4
34932,20362,ORD000016448,4
34933,20363,26854cd0-8f5a-4ef5-bd10-f55e370a7a32,4
34934,20363,41d4bbbf-fc8d-441a-a009-48671acfa1b0,4
34935,20364,12b6dde4-f9ee-4d3f-b6bc-3626897f1fb6,4
34936,20365,ORD000051543,4
34937,20366,ORD000040749,1
34938,20367,ORD000042618,4
34939,20368,ORD000043647,4
34940,20368,ORD000043646,3
34941,20369,ORD000012149,2
34942,20369,ORD000012150,2
34943,20370,ORD000052232,1
34944,20371,ORD000019845,4
34945,20372,ORD000091921,4
34946,20373,ORD000067427,4
34947,20373,ORD000067427,4
34948,20374,ORD000040915,4
34949,20374,ORD000040915,4
34950,20375,ORD000031737,1
34951,20376,ORD000015265,4
34952,20377,ORD000090725,1
34953,20377,ORD000090725,1
34954,20377,ORD000090725,1
34955,20377,ORD000090725,1
34956,20378,ORD000034720,4
34957,20379,19fc1b0e-c61d-4918-97c7-1cb9987998d6,4
34958,20380,a913c17f-c6b0-4461-a216-af800be7eade,4
34959,20381,ORD000074879,1
34960,20382,ORD000072356,4
34961,20383,ORD000094578,4
34962,20384,88951218-c102-470e-8c42-b4a3832b354b,4
34963,20385,9987f492-3b25-4684-a733-0082d9a22976,4
34964,20386,b794e928-f328-4322-9915-3f72648669e0,4
34965,20387,6076839c-b02c-4569-8580-34926d10a54c,4
34966,20388,ORD000063433,4
34967,20389,f26daa32-7dc9-49ee-beeb-1b815bff6d8c,4
34968,20390,5ed5417e-2d94-42c0-a9f9-b3266a152952,4
34969,20391,c3216970-d48e-4c84-855c-4ce9770aebcf,4
34970,20392,c72882a0-75af-4fb6-9520-56b337c8a73b,4
34971,20393,ORD000086102,3
34972,20394,8a104970-4941-40c9-9690-006921910106,3
34973,20395,ORD000009812,4
34974,20396,ORD000060655,3
34975,20396,ORD000060655,3
34976,20397,ORD000050002,4
34977,20397,ORD000050002,4
34978,20398,ORD000014282,4
34979,20399,ORD000092979,1
34980,20399,ORD000092979,1
34981,20400,ORD000048330,3
34982,20401,ORD000094066,4
34983,20402,ORD000097791,4
34984,20402,ORD000097792,1
34985,20403,ORD000010969,3
34986,20404,ORD000013660,1
34987,20404,ORD000013661,4
34988,20404,ORD000013662,2
34989,20404,ORD000013663,2
34990,20405,ORD000032303,4
34991,20405,ORD000032304,2
34992,20406,a7b72f34-f18f-4d52-a46c-c0ce94133154,4
34993,20406,45cf6e8f-9bf1-4cd7-8cce-46240f0554ac,2
34994,20407,ORD000043790,4
34995,20408,ORD000100372,4
